"contact_id","company_id","issue_id","specialization_id","contact_date","recontact_date","contact_status","communication_note"
1874,569,67,39,2024-05-21,,REJECTED,eros viverra eget congue eget semper rutrum nulla nunc
1877,385,45,35,2022-07-21,,REJECTED,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse
1880,144,11,42,2019-09-11,,REJECTED,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
1882,794,79,39,2025-06-02,,REJECTED,auctor gravida sem praesent id massa id nisl
1885,627,21,8,2020-07-22,,REJECTED,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
1915,490,48,61,2022-10-20,,REJECTED,
1916,673,29,17,2021-03-31,,REJECTED,
1917,926,71,24,2024-09-21,,REJECTED,
1921,286,20,5,2020-06-23,,REJECTED,
1926,448,93,64,2026-07-14,,REJECTED,
1949,232,25,63,2020-11-22,,REJECTED,
1968,677,37,34,2021-11-16,,REJECTED,
1894,664,81,35,2025-07-14,,REJECTED,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean
1896,938,69,14,2024-07-17,,REJECTED,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas
1903,97,5,4,2019-03-20,,REJECTED,ac tellus semper interdum mauris
1913,951,69,64,2024-07-21,,REJECTED,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus
1920,211,67,56,2024-05-20,,REJECTED,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam
1927,930,96,61,2026-10-17,,REJECTED,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur
1935,42,21,53,2020-07-16,,REJECTED,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam
1939,669,43,60,2022-06-01,,REJECTED,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus
1948,972,66,55,2024-04-22,,REJECTED,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut
1956,44,58,53,2023-08-14,,REJECTED,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique
1964,523,50,39,2022-12-30,,REJECTED,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna
1966,755,90,55,2026-04-18,,REJECTED,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit
1969,373,21,8,2020-07-16,,REJECTED,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus
1982,580,67,38,2024-05-14,,REJECTED,
1998,279,79,38,2025-05-18,,REJECTED,
2006,259,61,25,2023-11-13,,REJECTED,
2010,430,52,26,2023-02-22,,REJECTED,
2025,48,11,57,2019-09-26,,REJECTED,
2029,935,90,5,2026-04-20,,REJECTED,
2036,273,12,61,2019-10-24,,REJECTED,
2055,901,46,15,2022-08-21,,REJECTED,
1971,465,88,65,2026-02-23,,REJECTED,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
1983,481,64,26,2024-02-20,,REJECTED,augue vestibulum ante ipsum primis in faucibus orci luctus
1986,547,62,37,2023-12-25,,REJECTED,adipiscing elit proin risus praesent
1990,349,6,57,2019-04-27,,REJECTED,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
1992,132,12,31,2019-10-24,,REJECTED,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
1994,665,72,10,2024-10-17,,REJECTED,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec
2008,866,61,25,2023-11-13,,REJECTED,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula
2013,696,91,37,2026-05-15,,REJECTED,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et
2018,721,93,14,2026-07-27,,REJECTED,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
2026,542,45,14,2022-07-29,,REJECTED,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum
2035,202,52,55,2023-02-18,,REJECTED,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus
2052,404,48,61,2022-10-30,,REJECTED,metus sapien ut nunc vestibulum ante ipsum primis
2053,649,89,27,2026-03-21,,REJECTED,tellus semper interdum mauris ullamcorper purus sit amet nulla
2072,110,49,34,2022-11-23,,REJECTED,
2085,300,86,50,2025-12-31,,REJECTED,
2114,531,13,26,2019-11-19,,REJECTED,
2058,70,51,3,2023-01-15,,REJECTED,
2124,948,87,51,2026-01-31,,REJECTED,
2138,245,72,10,2024-10-27,,REJECTED,
2899,942,32,10,2021-06-18,,REJECTED,
2057,37,35,23,2021-09-26,,REJECTED,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
2060,216,23,24,2020-09-25,,REJECTED,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia
2063,507,45,14,2022-07-21,,REJECTED,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
2069,997,40,37,2022-02-15,,REJECTED,maecenas tristique est et tempus semper est quam pharetra
2073,396,4,54,2019-02-20,,REJECTED,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc
2076,396,4,54,2019-02-24,,REJECTED,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
2078,128,35,24,2021-09-28,,REJECTED,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis
2082,321,55,56,2023-05-30,,REJECTED,dapibus duis at velit eu est congue elementum in
2086,332,6,28,2019-04-20,,REJECTED,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo
2095,987,17,49,2020-03-20,,REJECTED,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
2106,389,40,37,2022-02-10,,REJECTED,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus
2107,450,67,37,2024-05-27,,REJECTED,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel
2112,343,7,6,2019-06-01,,REJECTED,turpis a pede posuere nonummy integer non velit donec diam neque
2122,918,60,31,2023-10-16,,REJECTED,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
2123,559,15,37,2020-01-21,,REJECTED,lectus pellentesque eget nunc donec quis
2128,648,17,6,2020-03-31,,REJECTED,mauris laoreet ut rhoncus aliquet pulvinar sed nisl
2147,167,75,3,2025-01-28,,REJECTED,
2217,27,14,64,2019-12-27,,REJECTED,
2142,172,85,49,2025-11-21,,REJECTED,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
2143,764,83,24,2025-09-18,,REJECTED,amet consectetuer adipiscing elit proin
2159,237,76,12,2025-02-17,,REJECTED,sapien placerat ante nulla justo aliquam quis turpis eget elit
2162,558,76,26,2025-02-27,,REJECTED,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim
2174,243,77,27,2025-03-24,,REJECTED,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci
2187,768,92,29,2026-06-20,,REJECTED,lacinia eget tincidunt eget tempus vel
2198,531,13,26,2019-11-28,,REJECTED,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis
2202,348,77,54,2025-03-11,,REJECTED,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede
2203,14,59,23,2023-09-27,,REJECTED,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu
2207,48,11,57,2019-09-28,,REJECTED,sed nisl nunc rhoncus dui
2216,191,26,56,2020-12-22,,REJECTED,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
2638,586,88,53,2026-02-18,,REJECTED,a pede posuere nonummy integer non velit donec diam
2223,840,50,4,2022-12-14,2022-12-21,NO_RESPONSE,
2230,473,91,38,2026-06-03,,REJECTED,
2248,20,24,61,2020-11-01,,REJECTED,
2280,309,6,26,2019-04-10,,REJECTED,
2288,927,20,55,2020-06-12,,REJECTED,
2220,993,60,61,2023-10-15,,REJECTED,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
2225,509,30,28,2021-04-19,,REJECTED,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis
2231,323,36,31,2021-10-16,,REJECTED,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
2242,511,79,38,2025-05-13,,REJECTED,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien
2249,657,13,19,2019-11-26,,REJECTED,placerat ante nulla justo aliquam quis turpis eget
2252,398,22,17,2020-08-19,,REJECTED,metus vitae ipsum aliquam non mauris morbi non lectus
2255,579,71,24,2024-09-23,,REJECTED,sapien cursus vestibulum proin eu mi nulla ac enim in
2263,718,15,38,2020-01-28,,REJECTED,semper porta volutpat quam pede lobortis ligula sit amet eleifend
2270,359,93,14,2026-07-26,,REJECTED,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed
2277,501,56,60,2023-06-23,,REJECTED,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac
2281,294,24,61,2020-10-20,,REJECTED,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
2286,139,31,39,2021-05-29,,REJECTED,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
2303,446,30,57,2021-04-10,,REJECTED,
2318,645,84,61,2025-10-14,,REJECTED,
2332,351,44,13,2022-06-23,,REJECTED,
2347,753,45,64,2022-07-13,,REJECTED,
2363,885,20,55,2020-06-15,,REJECTED,
2294,269,74,50,2024-12-21,,REJECTED,consequat lectus in est risus auctor
2295,993,60,61,2023-10-21,,REJECTED,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
2302,279,79,38,2025-05-27,,REJECTED,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
2305,76,54,55,2023-04-22,,REJECTED,et tempus semper est quam pharetra magna ac consequat metus
2308,612,22,17,2020-09-01,,REJECTED,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel
2310,232,25,63,2020-11-16,,REJECTED,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
2327,133,90,55,2026-04-24,,REJECTED,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas
2339,622,16,34,2020-02-24,,REJECTED,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
2341,171,59,50,2023-10-02,,REJECTED,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
2344,339,50,37,2022-12-18,,REJECTED,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
2351,32,30,55,2021-05-03,,REJECTED,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque
2358,878,58,30,2023-08-27,,REJECTED,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a
2368,952,57,35,2023-07-25,,REJECTED,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam
2371,27,14,64,2019-12-26,,REJECTED,potenti nullam porttitor lacus at turpis donec posuere
2383,526,27,51,2021-01-31,,REJECTED,
2387,941,95,60,2026-09-16,,REJECTED,
2320,301,75,51,2025-01-13,,REJECTED,
2404,197,14,64,2019-12-18,,REJECTED,
2425,110,49,34,2022-11-29,,REJECTED,
2441,896,65,2,2024-03-12,,REJECTED,
2445,664,81,35,2025-07-25,,REJECTED,
2390,319,94,59,2026-08-23,,REJECTED,
2405,123,94,34,2026-08-14,,REJECTED,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra
2432,234,94,59,2026-08-24,,REJECTED,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
2377,982,20,55,2020-07-02,,REJECTED,id nulla ultrices aliquet maecenas leo odio condimentum id
2392,823,36,10,2021-10-14,,REJECTED,sit amet nunc viverra dapibus nulla suscipit ligula
2393,534,70,34,2024-08-31,,REJECTED,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
2397,993,60,61,2023-10-31,,REJECTED,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis
2401,762,5,43,2019-03-11,,REJECTED,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
2402,690,23,55,2020-09-15,,REJECTED,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing
2414,112,88,26,2026-02-27,,REJECTED,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
2417,463,45,14,2022-07-28,,REJECTED,nibh ligula nec sem duis aliquam convallis nunc proin at turpis
2420,300,86,50,2025-12-31,,REJECTED,lobortis convallis tortor risus dapibus
2435,186,13,59,2019-11-30,,REJECTED,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
2442,927,20,55,2020-06-16,,REJECTED,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet
2443,1000,40,37,2022-02-25,,REJECTED,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis
2444,97,5,4,2019-03-19,,REJECTED,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat
2450,98,92,7,2026-06-29,,REJECTED,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
2453,701,4,24,2019-02-13,,REJECTED,consequat lectus in est risus auctor sed tristique in
2454,268,96,61,2026-10-21,,REJECTED,rutrum neque aenean auctor gravida sem
2457,778,7,37,2019-05-14,,REJECTED,eu massa donec dapibus duis at
2462,377,23,3,2020-09-14,,REJECTED,
2480,903,89,54,2026-03-14,,REJECTED,
2481,101,26,4,2021-01-03,,REJECTED,
2490,250,81,64,2025-07-29,,REJECTED,
2502,393,57,64,2023-07-23,,REJECTED,
2542,751,47,50,2022-09-18,,REJECTED,
2458,576,94,59,2026-08-06,,REJECTED,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
2459,499,57,14,2023-07-11,,REJECTED,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat
2468,518,1,12,2018-11-21,,REJECTED,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
2472,391,6,57,2019-04-30,,REJECTED,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis
2483,116,61,49,2023-11-19,,REJECTED,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio
2484,581,96,10,2026-10-24,,REJECTED,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor
2486,348,77,54,2025-03-27,,REJECTED,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam
2489,992,57,35,2023-07-30,,REJECTED,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl
2499,436,73,32,2024-11-13,,REJECTED,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices
2506,192,9,30,2019-07-30,,REJECTED,a libero nam dui proin leo odio
2508,5,90,55,2026-04-16,,REJECTED,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget
2523,53,55,56,2023-05-24,,REJECTED,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
2524,298,29,17,2021-03-28,,REJECTED,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean
2526,714,82,8,2025-08-22,,REJECTED,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
2530,859,72,10,2024-10-24,,REJECTED,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
2533,225,58,34,2023-09-01,,REJECTED,phasellus in felis donec semper sapien a libero nam dui proin leo
2569,699,96,31,2026-10-14,,REJECTED,
2582,438,59,50,2023-09-28,,REJECTED,
2604,525,57,35,2023-07-13,,REJECTED,
2890,106,87,3,2026-01-12,,REJECTED,
2581,769,90,5,2026-04-26,,REJECTED,
2632,71,52,12,2023-02-26,,REJECTED,
2545,584,58,34,2023-08-30,,REJECTED,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel
2552,784,78,55,2025-04-26,,REJECTED,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
2554,218,24,10,2020-11-01,,REJECTED,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
2560,622,16,34,2020-02-16,,REJECTED,ut erat id mauris vulputate elementum nullam
2561,868,90,26,2026-04-15,,REJECTED,in porttitor pede justo eu massa
2566,259,61,25,2023-11-15,,REJECTED,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula
2570,771,92,55,2026-06-16,,REJECTED,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu
2577,268,96,61,2026-10-13,,REJECTED,sapien iaculis congue vivamus metus arcu
2585,14,59,23,2023-10-01,,REJECTED,vitae nisi nam ultrices libero non mattis pulvinar nulla pede
2590,438,59,50,2023-09-19,,REJECTED,odio elementum eu interdum eu tincidunt in
2592,302,60,31,2023-11-02,,REJECTED,eu nibh quisque id justo sit amet
2594,606,46,3,2022-08-22,,REJECTED,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar
2596,959,25,36,2020-11-11,,REJECTED,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
2597,37,35,23,2021-09-16,,REJECTED,consequat ut nulla sed accumsan felis
2599,170,64,26,2024-02-28,,REJECTED,pede malesuada in imperdiet et commodo vulputate justo in blandit
2601,751,47,50,2022-09-27,,REJECTED,neque aenean auctor gravida sem praesent
2603,473,91,38,2026-05-25,,REJECTED,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
2607,423,96,61,2026-10-17,,REJECTED,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis
2613,828,82,30,2025-08-31,,REJECTED,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
2626,787,20,28,2020-06-21,,REJECTED,potenti cras in purus eu magna
